ID,mox,mox_FDR,moxYG,moxYG_FDR,logCPM
YBR113W,1.223163501,0.228768744,-0.044489133,1,0.480183671
YBR114W,0.115986458,0.852307681,-0.214377283,0.680780601,3.325065335
YBR115C,-0.256864393,0.564614724,0.225977142,0.641671666,7.428259016
YBR116C,-0.826762342,0.211296685,-0.294148836,0.739143868,-0.29823022
YBR117C,-0.652170828,0.095203266,-0.435354129,0.297182636,4.63443661
YBR118W,-0.674499084,0.14715336,-0.597342047,0.202049576,13.31428322
YBR119W,0.236893422,0.709883546,-0.395616506,0.504547951,2.580695033
YBR120C,0.20008189,0.750285815,-0.046959952,0.996746188,2.147527348
YBR121C,0.156361744,0.760860186,0.036735134,0.993889925,7.955067207
YBR121C-A,0.040492827,1,0.473905305,0.935868683,-3.765506094
YBR122C,0.307348135,0.425934294,0.008662311,1,4.831272508
YBR123C,0.343137779,0.451986929,-0.388118312,0.396154681,2.463196631
YBR124W,0.856238404,0.373075004,0.651288265,0.566024405,-2.133513553
YBR125C,0.278937333,0.52096697,0.881605987,0.009350279,5.18342741
YBR126C,-0.955485273,0.06673378,-0.29423039,0.670169266,7.51248367
YBR126W-A,-0.0096883,1,0.256967086,0.600462536,5.620478961
YBR126W-B,0.043855472,0.988712918,0.301797338,0.608389737,1.742988281
YBR127C,-0.39495286,0.416857668,-0.170188271,0.785786031,8.930020066
YBR128C,-1.709529978,1.46E-08,-1.490686818,1.32E-06,3.296984705
YBR129C,0.354175624,0.342540937,-0.269745062,0.510936042,3.411692543
YBR130C,-0.488224168,0.132544137,-1.233217455,6.22E-06,3.957681322
YBR131C-A,0,1,0,1,-4.776081025
YBR131W,0.659009615,0.21059344,0.058684419,0.979093483,2.134347351
YBR132C,0.765511015,0.134993908,1.391571217,0.001987803,6.044111438
YBR133C,-0.158501351,0.738986537,0.326107333,0.426531637,6.267782676
YBR134W,0.429610045,0.659936875,0.365233847,0.734166954,0.662697097
YBR135W,0.032632144,0.985697841,0.280197806,0.467551398,4.071186576
YBR136W,-0.173315401,0.695159576,0.085858536,0.893529511,3.449082482
YBR137W,-0.868270976,0.004361409,-0.881493782,0.003409047,4.306086213
YBR138C,0.1196673,0.852307681,-0.568189969,0.180454567,1.791339883
YBR139W,0.362137527,0.477605317,0.935571175,0.023152291,7.297413842
YBR140C,-0.291872527,0.542797933,0.97441229,0.008335291,6.584099865
YBR141C,-1.91998812,8.20E-08,-1.344696099,0.000337507,4.075479014
YBR141W-A,0,1,0,1,-4.776081025
YBR142W,0.667320354,0.229592139,-0.388821093,0.547015894,3.677709957
YBR143C,0.184226694,0.730849318,0.03233607,1,7.504111673
YBR144C,-2.350172753,8.10E-05,-1.346125397,0.030752519,-1.025592195
YBR145W,-1.845622211,3.21E-06,-0.733627458,0.106546087,8.081004804
YBR146W,-0.039948839,0.971767598,-0.275072819,0.485431487,4.788383054
YBR147W,-0.655634906,0.172951905,-0.292008694,0.623391659,3.585648046
YBR148W,-1.383976457,0.002227161,-1.009043988,0.033184249,1.250840428
YBR149W,-1.165719448,0.010668891,-1.097822603,0.015131802,6.739416924
YBR150C,0.50352309,0.283618394,0.312325463,0.562942243,2.059157504
YBR151W,-0.012598346,1,0.104141702,0.869377431,5.408290945
YBR152W,-0.351296896,0.605457055,-0.905358,0.103117507,1.063279056
YBR153W,0.155548918,0.7231992,-0.03625431,0.991833591,3.245412384
YBR154C,0.64396935,0.267791528,-0.297088475,0.679564766,4.382887033
YBR155W,0.559419862,0.343862497,-0.270340567,0.719742608,3.207447706
YBR156C,-0.251161608,0.629716756,-0.549449053,0.213673559,1.947525193
YBR157C,-0.739502053,0.056322923,-0.581713237,0.143822765,3.148873946
YBR158W,0.52308217,0.243782028,0.419495903,0.374749967,6.586127082
YBR159W,-0.056010321,0.948059949,-0.072780792,0.92517669,6.914704086
YBR160W,-0.263577032,0.471752844,-0.2934723,0.41802491,3.865419819
YBR161W,0.797786618,0.014405638,0.716248602,0.027919249,3.929261698
YBR162C,0.03075461,1,-0.14133658,0.837888153,11.17831354
YBR162W-A,0.509696618,0.258510385,0.327024847,0.515445845,3.860428958
YBR163W,0.29903633,0.472440735,0.263615105,0.550419087,3.885107
YBR164C,0.057913581,0.952436194,-0.709661318,0.066444887,4.576616019
YBR165W,0.259711537,0.583992959,0.572842158,0.1510326,3.518684274
YBR166C,0.116406128,0.821680458,-0.025938196,1,4.115093642
YBR167C,-0.129913856,0.853204058,-0.31205953,0.577230458,2.610102947
YBR168W,0.278836382,0.445169371,0.180666423,0.67135902,3.730018673
YBR169C,0.822590434,0.094439417,1.205504098,0.006553293,4.088349125
YBR170C,-0.024834938,0.997156235,-0.183389633,0.659038268,3.825042339
YBR171W,0.260364684,0.6142289,-0.227959057,0.686021693,5.097281369
YBR172C,0.84338836,0.018123476,0.719766331,0.043911221,4.782709829
YBR173C,-1.226274411,0.00071774,-0.668678678,0.093816348,6.006449693
YBR174C,-0.571464534,0.273094507,-0.250159061,0.698777695,1.568882072
YBR175W,-0.264526423,0.508477699,0.110632632,0.838308342,5.150076118
YBR176W,-0.504869555,0.241728609,-0.473961348,0.28043986,2.84941512
YBR177C,-1.128632362,0.005950527,0.359596053,0.495414157,8.106496447
YBR178W,-0.130777655,0.965227089,0.898995618,0.21654089,-1.39060633
YBR179C,-0.839559012,0.02014246,-0.621701726,0.096433759,3.643355212
YBR180W,-0.851858384,0.058839671,-0.236864716,0.699677474,1.389062365
YBR181C,0.037984223,0.990094281,-0.612584106,0.1510326,9.655501083
YBR182C,-0.218215434,0.605457055,0.768176962,0.015962306,3.145591062
YBR182C-A,-0.900037045,0.200290138,-0.668279784,0.373326224,-1.257129165
YBR183W,1.076319364,0.013629818,1.274487276,0.00225777,4.849273797
YBR184W,-0.791996147,0.13827218,-1.170600191,0.017245851,1.083293306
YBR185C,0.647614624,0.052739485,0.929672467,0.002308648,3.987656235
YBR186W,-1.719741676,5.96E-08,-1.506504622,3.25E-06,2.699554907
YBR187W,-0.057057163,0.963123285,-0.20291779,0.732447463,8.500595309
YBR188C,-0.029312181,1,-0.425195058,0.406854185,2.683897606
YBR189W,0.091593605,0.910569492,-0.223483302,0.708617253,10.18584219
YBR190W,1.447294982,0.001713215,0.065464065,0.973200422,3.933481664
YBR191W,0.57199319,0.290514744,0.213017173,0.761799831,9.52375865
YBR191W-A,0.602497946,0.16518806,0.065144043,0.953445526,3.334867178
YBR192W,0.319842546,0.370201024,0.187806614,0.659038268,3.249265408
YBR193C,-0.368750597,0.316773419,0.079926435,0.902847783,3.644602277
YBR194W,-0.141064116,0.794117419,-0.48300102,0.234930205,2.473111173
YBR195C,0.122096919,0.793539774,0.132196667,0.785442138,3.21294883
YBR196C,-0.627628804,0.098360928,-0.057259613,0.955505417,10.98632601
YBR196C-A,-1.18045111,0.05327767,-0.775493464,0.230474765,-0.411851446
YBR196C-B,-1.516762619,0.000105743,-1.33465726,0.000976342,0.781712096
YBR197C,-1.115837256,0.014400087,-0.863426978,0.063459194,4.973502764
YBR198C,-1.052469553,0.02014246,-0.865844687,0.057236263,5.07178402
YBR199W,0.394520789,0.310765586,0.297700122,0.478447282,6.505866365
YBR200W,0.184549636,0.659242336,-0.425565422,0.22368298,3.740488868
YBR200W-A,-1.685856211,0.046985711,-1.057827176,0.255679335,-1.784548089
YBR201C-A,-1.075276992,0.009746334,-0.52073493,0.275198068,3.239455896
YBR201W,0.149973558,0.752248633,-0.296563975,0.490417799,3.213800016
YBR202W,0.301870198,0.484887909,0.015442649,1,4.454335749
YBR203W,-0.588768748,0.098360928,0.162560855,0.737580413,4.107371643
YBR204C,0.56976385,0.155547505,0.105767214,0.875271819,3.575274258
YBR205W,-0.267825575,0.588698085,-0.421088138,0.354065081,6.889120102
YBR206W,-0.375631087,0.534080441,0.008589085,1,2.236283875
YBR207W,0.685478274,0.098782908,0.567254085,0.178068046,6.544211551
YBR208C,-0.452081542,0.425402948,1.50818466,0.000784503,6.479150867
YBR209W,-1.179947127,0.006289293,-1.808685791,1.44E-05,1.164728006
YBR210W,0.269875424,0.498835732,0.219119639,0.617036727,4.842484807
YBR211C,0.333942714,0.459632176,-0.050833892,0.97684464,2.460930013
YBR212W,0.636895956,0.12168259,1.08070327,0.002893339,6.896932279
YBR213W,-1.405846112,0.001034203,-1.201769707,0.005922791,2.413345136
YBR214W,-0.52174413,0.3359313,0.484164167,0.381085519,7.095547779
YBR215W,0.680669579,0.071783566,0.339919039,0.440595501,2.60076759
YBR216C,0.120983784,0.832863966,0.43643474,0.290065215,4.321240107
YBR217W,0.455314939,0.374107556,-0.160635197,0.829957785,2.229156153
YBR218C,-0.276478659,0.596028192,0.469620378,0.31390693,8.552283692
YBR219C,-0.298172069,0.773587309,-0.709843037,0.446725579,-1.932138241
YBR220C,0.00140632,1,0.325972666,0.422269817,6.678061952
YBR221C,-0.11958289,0.847965811,-0.013238863,1,10.08200315
YBR221W-A,-0.141348126,0.912367131,0.813286843,0.248931406,-1.304443564
YBR222C,0.009323695,1,0.48285848,0.28545993,7.600117642
YBR223C,-0.160197174,0.78355868,-0.012902994,1,3.051802665
YBR223W-A,0,1,0,1,-4.776081025
YBR224W,0.26778789,0.890690753,-0.500281982,0.753769419,-1.419805379
YBR225W,-0.645674899,0.603525857,0.050262247,1,0.111996148
YBR226C,0.510890539,0.351539735,1.26619426,0.004225459,1.056169185
YBR227C,0.036408262,0.992883432,-0.040214751,1,2.87106876
YBR228W,0.010303407,1,-0.024420579,1,2.782119682
YBR229C,0.499887834,0.201434195,0.843272251,0.014589915,6.948865491
YBR230C,0.604715538,0.200791963,1.057992431,0.010750434,5.957630143
YBR230W-A,0.095376844,0.942554901,-0.612903604,0.338261244,3.01383778
YBR231C,-0.686833316,0.085096413,-0.701315553,0.068518886,2.684442808
YBR232C,0.394220606,0.618048153,-0.111915067,0.992372259,-0.890778795
YBR233W,0.249016567,0.738038262,-0.33642265,0.661846405,1.588376538
YBR233W-A,0.595181313,0.167521162,-0.337276326,0.505623504,2.873226135
YBR234C,-0.687422299,0.111802561,-0.163033807,0.79580688,8.638302485
YBR235W,-0.067492497,0.944509326,0.554574454,0.212133585,6.906077656
YBR236C,0.155593762,0.715439554,-0.334930973,0.357384805,4.060004147
YBR237W,0.26481751,0.704972131,-0.219537774,0.780819607,1.887070467
YBR238C,0.709360356,0.148827207,0.812431497,0.079622307,5.823830269
YBR239C,-0.202592695,0.603525857,0.11007334,0.827092936,3.295068568
YBR240C,-1.389251839,0.00070326,-0.891569858,0.04009655,3.275495048
YBR241C,0.098333099,0.938445095,0.236399307,0.782227752,7.59967792
YBR242W,-0.276784718,0.494929693,-0.26809096,0.521542294,4.036194849
YBR243C,-0.303077839,0.585248553,-0.282527121,0.635631396,7.690333031
YBR244W,0.350010767,0.44380526,-0.038170015,0.999054864,3.819618933
YBR245C,-0.140251997,0.771240491,-0.70097638,0.036538626,3.382665041
YBR246W,-0.722202047,0.029124459,-0.152872733,0.747569372,5.009410895
YBR247C,0.318770347,0.492949151,-0.212813612,0.694126449,4.085073583
YBR248C,-0.173661492,0.706127406,-0.452364974,0.219131546,5.589217456
YBR249C,-0.37974898,0.375906386,-0.001018874,1,9.774948307
YBR250W,-0.915525031,0.071770198,-0.664386978,0.212536701,1.58310359
YBR251W,0.265926324,0.695295107,-0.643588994,0.257494931,2.944631707
YBR252W,-0.868034954,0.025164347,-0.686378466,0.081508084,5.699468201
YBR253W,-0.108461702,0.865710964,-0.539516626,0.191737865,3.497520256
YBR254C,0.303327865,0.499849563,-0.261462153,0.600240719,3.374849155
YBR255C-A,0.010060283,1,0.358949971,0.370253955,3.519129161
YBR255W,0.606037824,0.175889823,-0.181864713,0.772268937,2.396500504
YBR256C,0.525625688,0.194454622,-0.073876348,0.931278799,6.940141584
YBR257W,0.527317771,0.301277886,-0.303081982,0.62684942,2.849122814
YBR258C,0.299012151,0.642318866,-0.357651362,0.602035681,1.682114377
YBR259W,0.478046129,0.283209699,0.350260329,0.468340081,2.89817465
YBR260C,0.066417253,0.912378581,-0.13996122,0.765840946,3.30990051
YBR261C,-1.018051734,0.005082359,-0.988471709,0.006003379,4.819666283
YBR262C,1.06276676,0.001541786,0.506893589,0.190063608,3.653874191
YBR263W,-0.57090181,0.2180724,-0.290040597,0.602035681,7.96779976
YBR264C,0.286198857,0.575492008,-0.481786019,0.305415827,2.604022016
YBR265W,-0.702190978,0.071605375,-0.253115836,0.611463053,6.122787977
YBR266C,0,1,0,1,-4.776081025
YBR267W,0.519625497,0.229779103,-0.489292409,0.26883252,3.733836707
YBR268W,0.124403816,0.775318375,-0.062860829,0.926746749,3.742646528
YBR269C,-0.361249413,0.425554415,0.340518367,0.466365618,5.81483201
YBR270C,-1.408902835,0.000604469,-1.218379263,0.003529986,2.59309452
YBR271W,0.544983477,0.242484665,-0.638411749,0.157774055,3.290305218
YBR272C,-0.120009093,0.791612448,-0.265779442,0.489569819,3.524572457
YBR273C,0.021176754,1,-0.611479997,0.073985766,3.445661083
YBR274W,-0.442816505,0.218938532,0.096063106,0.871864461,4.985563724
YBR275C,0.26692834,0.534551152,0.142873764,0.78789396,3.111688611
YBR276C,0.305741742,0.461801152,0.453202671,0.233912653,4.777722703
YBR277C,-0.268823447,0.721629089,-0.989171913,0.074776182,0.291400923
YBR278W,-1.195580211,0.001654368,-1.474376263,7.65E-05,2.792116295
YBR279W,0.758665272,0.109755061,-0.163899053,0.826470594,3.069616875
YBR280C,-0.696876233,0.075355432,-0.043579488,0.981998848,3.428889164
YBR281C,0.059307512,0.933896008,0.151973054,0.748725543,3.755338835
YBR282W,0.591382417,0.316773419,0.446891105,0.485934278,2.540327089
YBR283C,0.453348103,0.286874361,0.461564201,0.274371243,10.04439833
YBR284W,-0.077590479,0.942773755,-0.240616751,0.720354522,1.327320143
YBR285W,-1.081774803,0.052783992,-0.797053363,0.167584496,1.826940921
YBR286W,-0.115265209,0.894520605,-0.141274223,0.871864461,10.91674653
YBR287W,-0.70552082,0.260108683,0.083679727,0.963278074,8.496076407
YBR288C,0.315484583,0.485338861,-0.201168059,0.710951235,3.683611896
YBR289W,0.329925325,0.533167127,-0.453096395,0.373927375,2.001739352
YBR290W,0.92829014,0.026289123,0.11084776,0.887721956,3.442096318
YBR291C,-0.94571916,0.00461276,-0.133631224,0.809183155,4.357418112
YBR292C,-0.69028278,0.14742345,0.059346747,0.979425107,0.665039207
YBR293W,0.188557553,0.681557681,0.435038646,0.251001254,6.3245398
YBR294W,-0.416539186,0.334690939,-0.694539655,0.068421841,3.709430563
YBR295W,-0.290321197,0.552155246,0.29879461,0.549923191,5.057349888
YBR296C,-4.471644824,3.81E-09,-4.866841483,2.62E-10,7.156010528
YBR296C-A,0.409687606,0.721629089,-0.746693378,0.501485689,-2.29477007
YBR297W,-0.339794691,0.5107941,-0.599271283,0.190195123,5.218689855
YBR298C,-0.438115857,0.325041713,-0.709162696,0.073339758,3.94899186
YBR298C-A,-1.99019937,0.004084171,-2.444860814,0.000715916,-1.68193229
YBR299W,-2.639050076,1.38E-14,-2.300027449,2.77E-11,2.822861235
YBR300C,-0.06383883,0.992889665,-0.433905777,0.626434812,-0.756050988
YBR301W,0.333738206,0.67540726,0.095981508,0.963062167,-0.720581398
YBR302C,-0.171623081,0.756443718,-0.231673515,0.670851646,7.138347406
YCL001W,0.680823515,0.098782908,0.696684962,0.0789518,6.00322138
YCL001W-A,-3.229379998,7.25E-08,-2.6505443,1.16E-05,0.999049511
YCL001W-B,-1.863323494,0.000110996,-1.562463733,0.001551695,1.573711581
YCL002C,0.145299329,0.778814634,0.135249079,0.813166202,6.276080747
YCL004W,-0.092083488,0.870655337,0.090545003,0.888019045,3.021378447
YCL005W,0.348894531,0.373564582,0.75621945,0.021534568,5.966344438
YCL005W-A,0.354518938,0.441321927,0.243728284,0.645659167,4.460353843
YCL007C,0.160486947,0.844642942,1.033317328,0.040233698,2.365648062
YCL008C,-0.008559935,1,0.581983495,0.190063608,5.670526964
YCL009C,-0.541723324,0.328486414,-0.23952919,0.732447463,11.09999375
YCL010C,-0.506138371,0.23802491,-0.265116546,0.605686428,3.841373732
YCL011C,-0.479442449,0.218740659,-0.548577488,0.141279101,6.30685267
YCL012C,0.368109262,0.339600816,1.020282778,0.001070995,3.468092996
YCL014W,0.064873326,0.930067455,-0.049208809,0.96457395,3.692073128
YCL016C,0.168024512,0.731582043,-0.314978248,0.47320977,2.707279117
YCL017C,-0.685552671,0.096149293,-0.04163035,0.990421462,7.389681949
YCL018W,-2.515782837,8.69E-12,-1.556489945,4.98E-05,11.69599996
YCL019W,-0.592974394,0.094186885,-1.146013316,0.000235828,3.306901322
YCL020W,1.780352794,0.233143429,2.055607021,0.17612519,-2.351476612
YCL021W-A,-0.09421489,0.90954176,0.205316276,0.731488944,2.191880253
YCL022C,-3.496835848,0.349262748,-3.307410927,0.51113779,-4.494921499
YCL023C,0.59748565,0.542797933,1.078761259,0.289368671,-2.35592367
YCL024W,0.228972769,0.663544219,-0.308732325,0.548417642,2.387828695
YCL025C,0.453284189,0.5234844,2.717338199,3.33E-07,9.201903754
YCL026C-A,-1.796442152,6.65E-07,-1.673037778,5.79E-06,1.671376832
YCL026C-B,0.489894577,0.249381765,1.636186208,1.52E-06,3.347215333
YCL027W,-0.157552904,0.776732025,0.11720485,0.865389808,2.523514282
YCL028W,-0.673879182,0.132329033,-0.603379795,0.178577292,5.893187759
YCL029C,-0.582815802,0.179098466,-1.00133012,0.009455362,2.623956885
YCL030C,-1.328367509,0.000122034,-0.180018539,0.740645101,9.141063046
YCL031C,1.018367363,0.051818221,-0.115732757,0.916457242,3.661924713
YCL032W,0.279233099,0.563532572,-0.109897378,0.88782874,2.506063032
YCL033C,-1.33404889,0.002385331,-0.762144963,0.112174799,5.55837455
YCL034W,-1.040508899,0.030958811,-0.852581119,0.079484966,5.083914399
YCL035C,-0.321911426,0.449729628,-0.413216347,0.30713323,5.462882875
YCL036W,0.341098124,0.412985636,-0.017067284,1,3.269652638
YCL037C,1.426341363,0.001668567,0.631081055,0.256539629,0.125722099
YCL038C,0.271906184,0.599259443,0.308928714,0.55154269,7.044239569
YCL039W,0.453179725,0.252609826,0.728174446,0.03826747,4.789977821
YCL040W,-1.525272932,0.043497616,-1.637860517,0.023756192,10.09087302
YCL041C,-1.088219569,0.233009029,-1.510139187,0.072442875,5.56746432
YCL042W,-1.626197312,0.081504473,-2.189255085,0.011492689,6.760729752
YCL043C,-0.3524249,0.499866054,-0.113872387,0.888259132,11.37523636
YCL044C,-0.143379753,0.791272201,0.557573562,0.153435491,5.709591268
YCL045C,0.524998136,0.216903497,0.876828879,0.019463779,8.63613696
YCL046W,0.75920418,0.278220244,0.865175998,0.200106093,3.440680066
YCL047C,0.403383859,0.348264226,0.049596018,0.972331133,3.078697308
YCL048W,0.011347234,1,0.427126602,0.455839264,0.516400677
YCL048W-A,-0.793721303,0.320026846,0.358673187,0.722699178,2.496578178
YCL049C,-0.401156304,0.374994979,0.170473561,0.767066378,6.717865965
YCL050C,-0.287355022,0.517626498,-0.141821342,0.803492919,6.208908175
YCL051W,0.60631752,0.088707291,0.772238,0.018502727,3.344588293
YCL052C,0.30457843,0.467567264,0.606988615,0.088259595,4.426175487
YCL054W,1.042512938,0.009840338,0.242040582,0.673221703,3.443057882
YCL055W,0.147686799,0.834678683,-0.588010295,0.250103158,3.071744904
YCL056C,0.501010567,0.286587169,0.258291922,0.654385844,2.592530916
YCL057C-A,0.103547834,0.86652559,0.351291158,0.426005812,6.182671391
YCL057W,-0.140278261,0.788988024,0.31908261,0.464006667,6.908592992
YCL058C,0.058660853,0.963827913,0.22197336,0.715404989,3.718886129
YCL058W-A,0,1,0,1,-4.776081025
YCL059C,0.568380599,0.365016695,-0.451753458,0.504610469,4.532695083
YCL061C,0.735343305,0.137468615,0.022142758,1,1.883737323
YCL063W,0.648914578,0.067943798,0.764616533,0.022257132,2.993708074
YCL064C,-4.09910008,4.33E-06,-0.583527834,0.63241553,5.143797798
YCL065W,-1.303583885,0.009202293,-1.032659822,0.04389769,0.436298384
YCL066W,0,1,0,1,-4.776081025
YCL067C,0.339194258,0.504083826,-0.068771989,0.96229846,2.369611127
YCL068C,-8.301080057,0.000705734,0.104549695,1,-1.037490851
YCL069W,0.134458159,0.908127477,-0.716274871,0.34522966,-1.210590957
YCL073C,0.408781792,0.754200803,1.081829908,0.210511215,-2.306838262
YCL074W,5.764230786,0.003611155,6.281115601,0.000535666,-2.97252636
YCL075W,4.289488796,0.127182818,0,1,-4.310738955
YCL076W,4.897573032,0.051458126,4.77312144,0.060850037,-3.727877706
YCR001W,0.268504615,0.756586859,0.130723099,0.934628606,-0.671695375
YCR002C,-0.249613749,0.608579844,0.126838888,0.841252963,6.016888738
YCR003W,0.320630124,0.515711941,-0.036056566,1,2.990371113
YCR004C,-0.47727887,0.254128921,-0.45322812,0.282608181,6.339795661
YCR005C,-0.403538933,0.341901418,0.51967147,0.192841623,8.005666489
YCR006C,0.96398822,0.088528281,0.154028709,0.903821883,0.098794419
YCR007C,-1.137120266,0.024669393,-0.876027855,0.093793628,1.754391911
YCR008W,0.722208526,0.054885732,0.637485752,0.088187567,5.784220899
YCR009C,-0.464259688,0.216458861,-0.867921749,0.007528585,5.019204117
